Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
05/04/2024,06/04/2024,ATM/WDL/347432156846/CANARA ATM MYSURU,TXN0261283,49.00,,9676241.00
06/04/2024,06/04/2024,NEFT/67092259/IMRAN KHAN/SBIN0684317/66950488964508,TXN0261284,1680.00,,9674561.00
06/04/2024,06/04/2024,CHQ NO 015018 CLEARING,TXN0261285,999.00,,9673562.00
06/04/2024,06/04/2024,NEFT/7900888716/VIKRAM NAIR/SBIN0684317/76409194294834,TXN0261286,310.00,,9673252.00
07/04/2024,07/04/2024,UPI/DR/841626870251/ARCHANA PILLAI/SBIN0684317/archana370@okaxis,TXN0261287,699.00,,9672553.00
07/04/2024,08/04/2024,UPI/DR/149762633803/ARJUN MEHTA/SBIN0684317/arjun202@ybl,TXN0261288,49.00,,9672504.00
07/04/2024,07/04/2024,IMPS/P2P/4075292590/ARJUN MEHTA/9680875507,TXN0261289,,2500.00,9675004.00
07/04/2024,07/04/2024,NEFT/07787796/PADMA RAO/SBIN0684317/53219622165421,TXN0261290,,7600.00,9682604.00
08/04/2024,09/04/2024,UPI/DR/492369900843/USHA RANI/SBIN0684317/usha134@okaxis,TXN0261291,79.00,,9682525.00
08/04/2024,09/04/2024,UPI/DR/05486306/RAMESH PILLAI/SBIN0684317/ramesh823@ybl,TXN0261292,5200.00,,9677325.00
08/04/2024,08/04/2024,NEFT/37204055/KAVYA REDDY/SBIN0684317/30184226173394,TXN0261293,310.00,,9677015.00
08/04/2024,08/04/2024,NEFT/59101297/NIKHIL GUPTA/SBIN0684317/54299711697102,TXN0261294,120.00,,9676895.00
09/04/2024,09/04/2024,IMPS/P2P/85016959/CHANDAN SHARMA/9483266609,TXN0261295,,850.00,9677745.00
09/04/2024,09/04/2024,UPI/DR/1113157072/ARCHANA PILLAI/SBIN0684317/archana65@oksbi,TXN0261296,2380.00,,9675365.00
09/04/2024,10/04/2024,UPI/DR/649062682781/KAVITHA RAO/SBIN0684317/kavitha243@okhdfc,TXN0261297,2380.00,,9672985.00
09/04/2024,09/04/2024,CHQ NO 237844 CLEARING,TXN0261298,449.00,,9672536.00
09/04/2024,09/04/2024,NEFT/882715991523/TANVI RAO/SBIN0684317/85615109540056,TXN0261299,999.00,,9671537.00
09/04/2024,09/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261300,,11200.00,9682737.00
09/04/2024,09/04/2024,NEFT/96458116/LATHA MURTHY/SBIN0684317/02759864679822,TXN0261301,1680.00,,9681057.00
10/04/2024,11/04/2024,UPI/DR/88147009/FARHAN KHAN/SBIN0684317/farhan817@okhdfc,TXN0261302,49.00,,9681008.00
10/04/2024,10/04/2024,ATM/WDL/308906414626/CANARA ATM MYSURU,TXN0261303,5200.00,,9675808.00
10/04/2024,10/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261304,,850.00,9676658.00
10/04/2024,10/04/2024,UPI/DR/30836140/VINAY PATIL/SBIN0684317/vinay405@ybl,TXN0261305,449.00,,9676209.00
10/04/2024,10/04/2024,NEFT/9288863855/DEEPAK JOSHI/SBIN0684317/75414054471531,TXN0261306,,4800.00,9681009.00
10/04/2024,11/04/2024,UPI/CR/5772082678/SHEELA DEVI/SBIN0684317/sheela206@oksbi,TXN0261307,,18500.00,9699509.00
10/04/2024,10/04/2024,NEFT/70766415/PRAKASH RAO/SBIN0684317/58163601861782,TXN0261308,7800.00,,9691709.00
11/04/2024,11/04/2024,UPI/DR/00975697/PRAKASH RAO/SBIN0684317/prakash105@ybl,TXN0261309,7800.00,,9683909.00
11/04/2024,11/04/2024,CHQ NO 489210 CLEARING,TXN0261310,449.00,,9683460.00
11/04/2024,11/04/2024,NEFT/6948283082/RAMESH GOWDA/SBIN0684317/27839400240681,TXN0261311,,24000.00,9707460.00
11/04/2024,11/04/2024,UPI/CR/3895193000/AYESHA KHAN/SBIN0684317/ayesha731@ybl,TXN0261312,,4800.00,9712260.00
11/04/2024,12/04/2024,UPI/CR/722685752783/SANTOSH KUMAR/SBIN0684317/santosh295@okaxis,TXN0261313,,850.00,9713110.00
11/04/2024,11/04/2024,CHQ NO 127998 CLEARING,TXN0261314,1250.00,,9711860.00
12/04/2024,12/04/2024,UPI/DR/52292657/HARISH MENON/SBIN0684317/harish66@okhdfc,TXN0261315,310.00,,9711550.00
12/04/2024,12/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261316,,4800.00,9716350.00
12/04/2024,12/04/2024,NEFT/7290040764/BABU LAL/SBIN0684317/34444628176509,TXN0261317,79.00,,9716271.00
12/04/2024,12/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261318,,32000.00,9748271.00
12/04/2024,12/04/2024,IMPS/P2P/1211435747/SHEELA DEVI/7383288903,TXN0261319,,11200.00,9759471.00
12/04/2024,12/04/2024,CHQ NO 854488 CLEARING,TXN0261320,310.00,,9759161.00
12/04/2024,13/04/2024,UPI/CR/6688304183/SUNIL YADAV/SBIN0684317/sunil508@okhdfc,TXN0261321,,500.00,9759661.00
12/04/2024,12/04/2024,NEFT/77672800/MOHAMMED IRFAN/SBIN0684317/78056547447941,TXN0261322,3499.00,,9756162.00
12/04/2024,13/04/2024,UPI/DR/7401192754/KAVITHA RAO/SBIN0684317/kavitha102@ybl,TXN0261323,5200.00,,9750962.00
13/04/2024,13/04/2024,NEFT/0004711143/PADMA RAO/SBIN0684317/00787988610316,TXN0261324,699.00,,9750263.00
13/04/2024,14/04/2024,UPI/DR/40733374/HARISH MENON/SBIN0684317/harish334@okaxis,TXN0261325,999.00,,9749264.00
13/04/2024,13/04/2024,NEFT/6318111943/RAJENDRA PRASAD/SBIN0684317/02046625951722,TXN0261326,310.00,,9748954.00
13/04/2024,14/04/2024,IMPS/P2P/971971884599/RAJESH VERMA/7626072913,TXN0261327,,1200.00,9750154.00
13/04/2024,13/04/2024,NEFT/355731047064/GOPAL VERMA/SBIN0684317/01145532472973,TXN0261328,,24000.00,9774154.00
13/04/2024,13/04/2024,CHQ NO 748791 CLEARING,TXN0261329,249.00,,9773905.00
13/04/2024,14/04/2024,UPI/DR/96784175/MOHAMMED IRFAN/SBIN0684317/mohammed560@okaxis,TXN0261330,120.00,,9773785.00
13/04/2024,13/04/2024,CHQ NO 127193 CLEARING,TXN0261331,699.00,,9773086.00
14/04/2024,14/04/2024,NEFT/3833904207/PREETHI IYER/SBIN0684317/35939391469963,TXN0261332,,1200.00,9774286.00
14/04/2024,14/04/2024,NEFT/971907028780/SHEELA DEVI/SBIN0684317/89116318304367,TXN0261333,1680.00,,9772606.00
14/04/2024,14/04/2024,UPI/DR/95231118/RANJIT SINGH/SBIN0684317/ranjit115@okhdfc,TXN0261334,49.00,,9772557.00
15/04/2024,16/04/2024,NEFT/310960743681/PRAKASH RAO/SBIN0684317/00518711071513,TXN0261335,,18500.00,9791057.00
15/04/2024,15/04/2024,UPI/CR/79299472/KIRAN REDDY/SBIN0684317/kiran797@okaxis,TXN0261336,,500.00,9791557.00
15/04/2024,15/04/2024,UPI/DR/243126679098/ANAND KUMAR/SBIN0684317/anand115@okaxis,TXN0261337,79.00,,9791478.00
15/04/2024,16/04/2024,NEFT/4759923271/RAJENDRA PRASAD/SBIN0684317/04851606418028,TXN0261338,79.00,,9791399.00
15/04/2024,15/04/2024,NEFT/2232015444/FATIMA SHEIKH/SBIN0684317/65154432016264,TXN0261339,699.00,,9790700.00
15/04/2024,15/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261340,,4800.00,9795500.00
15/04/2024,15/04/2024,UPI/DR/162416315605/PREETHI IYER/SBIN0684317/preethi307@paytm,TXN0261341,79.00,,9795421.00
16/04/2024,16/04/2024,IMPS/P2P/14310893/DIVYA MENON/8792579934,TXN0261342,,2500.00,9797921.00
16/04/2024,16/04/2024,NEFT/39470469/SHAHID KHAN/SBIN0684317/96663350484991,TXN0261343,,1200.00,9799121.00
16/04/2024,16/04/2024,UPI/DR/14107750/VIKRAM NAIR/SBIN0684317/vikram785@okaxis,TXN0261344,249.00,,9798872.00
16/04/2024,16/04/2024,NEFT/525936816372/PADMA RAO/SBIN0684317/51902759567462,TXN0261345,49.00,,9798823.00
17/04/2024,17/04/2024,NEFT/1280104090/IMRAN KHAN/SBIN0684317/14333890387639,TXN0261346,,850.00,9799673.00
17/04/2024,17/04/2024,NEFT/5059123094/CHANDAN SHARMA/SBIN0684317/93357532227922,TXN0261347,999.00,,9798674.00
17/04/2024,18/04/2024,IMPS/P2P/663732298226/CHANDAN SHARMA/7895477069,TXN0261348,,2500.00,9801174.00
17/04/2024,17/04/2024,UPI/DR/8261942046/USHA RANI/SBIN0684317/usha397@paytm,TXN0261349,850.00,,9800324.00
17/04/2024,18/04/2024,NEFT/859432876885/RAMESH PILLAI/SBIN0684317/20823638905827,TXN0261350,120.00,,9800204.00
18/04/2024,18/04/2024,CHQ NO 346399 CLEARING,TXN0261351,850.00,,9799354.00
18/04/2024,18/04/2024,NEFT/248690678983/ADITYA KUMAR/SBIN0684317/82554353954177,TXN0261352,49.00,,9799305.00
18/04/2024,18/04/2024,UPI/DR/68324957/BABU LAL/SBIN0684317/babu76@okaxis,TXN0261353,7800.00,,9791505.00
18/04/2024,18/04/2024,UPI/CR/4673887295/SUNIL YADAV/SBIN0684317/sunil190@okaxis,TXN0261354,,500.00,9792005.00
18/04/2024,18/04/2024,ATM/WDL/10541014/SBI ATM JAYANAGAR BLR,TXN0261355,1250.00,,9790755.00
19/04/2024,19/04/2024,UPI/CR/600001203783/LATHA MURTHY/SBIN0684317/latha410@okaxis,TXN0261356,,500.00,9791255.00
19/04/2024,19/04/2024,UPI/DR/483557129810/ARUN SHARMA/SBIN0684317/arun798@paytm,TXN0261357,7800.00,,9783455.00
19/04/2024,19/04/2024,UPI/DR/68297335/PRIYA NAIR/SBIN0684317/priya175@okaxis,TXN0261358,310.00,,9783145.00
19/04/2024,19/04/2024,IMPS/P2P/9416303933/GEETA DEVI/9619748145,TXN0261359,,11200.00,9794345.00
19/04/2024,19/04/2024,UPI/DR/653170829958/POOJA SHARMA/SBIN0684317/pooja683@okaxis,TXN0261360,249.00,,9794096.00
19/04/2024,19/04/2024,UPI/DR/449934161456/NAVEEN KUMAR/SBIN0684317/naveen572@okhdfc,TXN0261361,79.00,,9794017.00
20/04/2024,20/04/2024,UPI/DR/3512402285/SANTOSH KUMAR/SBIN0684317/santosh733@ybl,TXN0261362,699.00,,9793318.00
20/04/2024,20/04/2024,UPI/CR/49652416/VIKRAM NAIR/SBIN0684317/vikram486@paytm,TXN0261363,,4800.00,9798118.00
20/04/2024,20/04/2024,IMPS/P2P/4266608691/IMRAN KHAN/9578908483,TXN0261364,,1200.00,9799318.00
20/04/2024,20/04/2024,UPI/CR/086562820036/MEERA PILLAI/SBIN0684317/meera801@okhdfc,TXN0261365,,24000.00,9823318.00
20/04/2024,20/04/2024,UPI/DR/6080851680/KAVITHA RAO/SBIN0684317/kavitha556@okaxis,TXN0261366,999.00,,9822319.00
20/04/2024,20/04/2024,UPI/DR/18446560/TARA SINGH/SBIN0684317/tara840@okaxis,TXN0261367,49.00,,9822270.00
20/04/2024,20/04/2024,CHQ NO 414684 CLEARING,TXN0261368,1250.00,,9821020.00
20/04/2024,20/04/2024,ATM/WDL/9237381096/HDFC ATM KORAMANGALA,TXN0261369,249.00,,9820771.00
20/04/2024,21/04/2024,IMPS/P2P/67409818/ARJUN MEHTA/8534814201,TXN0261370,,2500.00,9823271.00
21/04/2024,21/04/2024,ATM/WDL/91944925/HDFC ATM KORAMANGALA,TXN0261371,1250.00,,9822021.00
21/04/2024,21/04/2024,CHQ NO 496950 CLEARING,TXN0261372,1680.00,,9820341.00
21/04/2024,21/04/2024,UPI/DR/0394899874/DEEPAK JOSHI/SBIN0684317/deepak736@ybl,TXN0261373,850.00,,9819491.00
21/04/2024,21/04/2024,NEFT/29681332/FATIMA SHEIKH/SBIN0684317/48582870725911,TXN0261374,120.00,,9819371.00
21/04/2024,21/04/2024,UPI/DR/549607874392/TARA SINGH/SBIN0684317/tara913@ybl,TXN0261375,49.00,,9819322.00
21/04/2024,22/04/2024,IMPS/P2P/081559426140/MEERA PILLAI/9214470526,TXN0261376,,7600.00,9826922.00
22/04/2024,22/04/2024,UPI/DR/766007382661/VINAY PATIL/SBIN0684317/vinay856@okaxis,TXN0261377,699.00,,9826223.00
22/04/2024,22/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261378,,500.00,9826723.00
23/04/2024,23/04/2024,NEFT/585479924892/MOHAN DAS/SBIN0684317/00996877886235,TXN0261379,,1200.00,9827923.00
23/04/2024,23/04/2024,UPI/DR/720094651457/SNEHA PATIL/SBIN0684317/sneha181@ybl,TXN0261380,49.00,,9827874.00
23/04/2024,23/04/2024,NEFT/483125820528/GOPAL VERMA/SBIN0684317/13686368962691,TXN0261381,,24000.00,9851874.00
23/04/2024,24/04/2024,NEFT/87551151/IMRAN KHAN/SBIN0684317/27283337335806,TXN0261382,699.00,,9851175.00
23/04/2024,24/04/2024,NEFT/400302589832/RAMESH PILLAI/SBIN0684317/49095932701513,TXN0261383,1680.00,,9849495.00
23/04/2024,23/04/2024,NEFT/59216250/RESHMA KHAN/SBIN0684317/22058666298556,TXN0261384,120.00,,9849375.00
23/04/2024,23/04/2024,CHQ NO 506109 CLEARING,TXN0261385,850.00,,9848525.00
24/04/2024,24/04/2024,UPI/DR/84882922/ADITYA KUMAR/SBIN0684317/aditya483@okaxis,TXN0261386,1250.00,,9847275.00
24/04/2024,25/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261387,,4800.00,9852075.00
24/04/2024,24/04/2024,UPI/DR/987824756368/NIKHIL GUPTA/SBIN0684317/nikhil439@oksbi,TXN0261388,5200.00,,9846875.00
25/04/2024,26/04/2024,UPI/CR/59210832/RAJESH VERMA/SBIN0684317/rajesh766@okhdfc,TXN0261389,,2500.00,9849375.00
25/04/2024,25/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261390,,24000.00,9873375.00
25/04/2024,25/04/2024,NEFT/0447715210/SUNIL YADAV/SBIN0684317/24204177082472,TXN0261391,7800.00,,9865575.00
26/04/2024,26/04/2024,UPI/CR/49633489/PADMA RAO/SBIN0684317/padma944@ybl,TXN0261392,,500.00,9866075.00
26/04/2024,27/04/2024,UPI/DR/42327689/RESHMA KHAN/SBIN0684317/reshma16@ybl,TXN0261393,1680.00,,9864395.00
26/04/2024,27/04/2024,UPI/DR/4295647491/SHEELA DEVI/SBIN0684317/sheela177@okhdfc,TXN0261394,1680.00,,9862715.00
26/04/2024,27/04/2024,UPI/CR/624100257144/KARTHIK MENON/SBIN0684317/karthik302@ybl,TXN0261395,,850.00,9863565.00
26/04/2024,26/04/2024,UPI/DR/5892192349/RAVI KUMAR SHARMA/SBIN0684317/ravi700@ybl,TXN0261396,1680.00,,9861885.00
26/04/2024,26/04/2024,IMPS/P2P/37889351/GANESH KUMAR/9544678932,TXN0261397,,850.00,9862735.00
26/04/2024,27/04/2024,UPI/CR/869684904915/FATIMA SHEIKH/SBIN0684317/fatima539@oksbi,TXN0261398,,18500.00,9881235.00
26/04/2024,27/04/2024,IMPS/P2P/53599066/POOJA SHARMA/7153763049,TXN0261399,,850.00,9882085.00
26/04/2024,26/04/2024,UPI/DR/7506604430/HARISH MENON/SBIN0684317/harish782@ybl,TXN0261400,850.00,,9881235.00
26/04/2024,26/04/2024,NEFT/7285226762/BINDHU NAIR/SBIN0684317/72888071968210,TXN0261401,,18500.00,9899735.00
27/04/2024,28/04/2024,UPI/DR/26793989/RAJESH VERMA/SBIN0684317/rajesh327@ybl,TXN0261402,1250.00,,9898485.00
27/04/2024,27/04/2024,ATM/WDL/3520964695/CANARA ATM MYSURU,TXN0261403,7800.00,,9890685.00
27/04/2024,27/04/2024,NEFT/08157207/MEERA PILLAI/SBIN0684317/37072908063308,TXN0261404,2380.00,,9888305.00
27/04/2024,27/04/2024,ATM/WDL/43352432/SBI ATM JAYANAGAR BLR,TXN0261405,7800.00,,9880505.00
27/04/2024,27/04/2024,UPI/CR/7130306587/MOHAN DAS/SBIN0684317/mohan994@okhdfc,TXN0261406,,7600.00,9888105.00
28/04/2024,28/04/2024,ATM/WDL/761463953335/SBI ATM JAYANAGAR BLR,TXN0261407,850.00,,9887255.00
28/04/2024,29/04/2024,UPI/DR/592270238454/BABU LAL/SBIN0684317/babu185@ybl,TXN0261408,3499.00,,9883756.00
28/04/2024,28/04/2024,CHQ NO 330608 CLEARING,TXN0261409,999.00,,9882757.00
28/04/2024,28/04/2024,NEFT/0248209426/SUNIL YADAV/SBIN0684317/90983507727529,TXN0261410,,1200.00,9883957.00
28/04/2024,29/04/2024,ATM/WDL/81499426/SBI ATM JAYANAGAR BLR,TXN0261411,120.00,,9883837.00
29/04/2024,29/04/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261412,,7600.00,9891437.00
30/04/2024,30/04/2024,CHQ NO 045786 CLEARING,TXN0261413,49.00,,9891388.00
30/04/2024,30/04/2024,ATM/WDL/94933847/HDFC ATM KORAMANGALA,TXN0261414,449.00,,9890939.00
30/04/2024,30/04/2024,UPI/DR/66660382/ADITYA KUMAR/SBIN0684317/aditya113@okhdfc,TXN0261415,5200.00,,9885739.00
30/04/2024,01/05/2024,NEFT/83081632/ARCHANA PILLAI/SBIN0684317/96135083802386,TXN0261416,5200.00,,9880539.00
30/04/2024,30/04/2024,UPI/DR/5507954510/SUNITA DEVI/SBIN0684317/sunita737@okaxis,TXN0261417,249.00,,9880290.00
30/04/2024,30/04/2024,NEFT/64912729/NIKHIL GUPTA/SBIN0684317/55401651458692,TXN0261418,7800.00,,9872490.00
01/05/2024,01/05/2024,NEFT/949490898194/MOHAMMED IRFAN/SBIN0684317/40872628609652,TXN0261419,,4800.00,9877290.00
01/05/2024,02/05/2024,UPI/DR/312080317302/KARTHIK MENON/SBIN0684317/karthik132@okaxis,TXN0261420,1680.00,,9875610.00
01/05/2024,01/05/2024,NEFT/665744187744/NIKHIL GUPTA/SBIN0684317/44027825945113,TXN0261421,,2500.00,9878110.00
01/05/2024,02/05/2024,UPI/DR/96672662/DEEPA NAIR/SBIN0684317/deepa34@ybl,TXN0261422,850.00,,9877260.00
01/05/2024,01/05/2024,IMPS/P2P/621464516804/RAVI KUMAR SHARMA/7447825175,TXN0261423,,18500.00,9895760.00
01/05/2024,02/05/2024,UPI/DR/16207046/SHAHID KHAN/SBIN0684317/shahid922@ybl,TXN0261424,3499.00,,9892261.00
02/05/2024,03/05/2024,IMPS/P2P/22643055/SANJANA HEGDE/7941071554,TXN0261425,,4800.00,9897061.00
02/05/2024,03/05/2024,NEFT/854573025035/PRAKASH RAO/SBIN0684317/84729994569877,TXN0261426,,24000.00,9921061.00
02/05/2024,02/05/2024,UPI/DR/34033722/KAVERI MENON/SBIN0684317/kaveri493@paytm,TXN0261427,79.00,,9920982.00
02/05/2024,02/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261428,,500.00,9921482.00
02/05/2024,02/05/2024,CHQ NO 555755 CLEARING,TXN0261429,310.00,,9921172.00
03/05/2024,04/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261430,,2500.00,9923672.00
04/05/2024,05/05/2024,CHQ NO 652227 CLEARING,TXN0261431,1680.00,,9921992.00
04/05/2024,05/05/2024,NEFT/628940682870/SUNITA DEVI/SBIN0684317/96206496474954,TXN0261432,7800.00,,9914192.00
04/05/2024,04/05/2024,UPI/DR/06954884/KAVITHA RAO/SBIN0684317/kavitha429@okaxis,TXN0261433,999.00,,9913193.00
04/05/2024,04/05/2024,NEFT/4100789898/MALLIKA DAS/SBIN0684317/42944607608875,TXN0261434,3499.00,,9909694.00
04/05/2024,05/05/2024,UPI/DR/05771341/SHEELA DEVI/SBIN0684317/sheela409@okaxis,TXN0261435,249.00,,9909445.00
04/05/2024,04/05/2024,NEFT/599998174724/RAJENDRA PRASAD/SBIN0684317/93858391844629,TXN0261436,2380.00,,9907065.00
04/05/2024,04/05/2024,NEFT/842226836299/GOPAL VERMA/SBIN0684317/66359741497721,TXN0261437,1250.00,,9905815.00
04/05/2024,05/05/2024,UPI/DR/29688100/SUSHMA RAO/SBIN0684317/sushma707@paytm,TXN0261438,2380.00,,9903435.00
04/05/2024,04/05/2024,IMPS/P2P/8185553477/NIKHIL GUPTA/8095553603,TXN0261439,,4800.00,9908235.00
05/05/2024,05/05/2024,UPI/DR/024712396469/RAMESH GOWDA/SBIN0684317/ramesh810@ybl,TXN0261440,2380.00,,9905855.00
05/05/2024,05/05/2024,CHQ NO 537631 CLEARING,TXN0261441,699.00,,9905156.00
05/05/2024,05/05/2024,IMPS/P2P/3933890618/HARISH MENON/8784366807,TXN0261442,,32000.00,9937156.00
05/05/2024,05/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261443,,4800.00,9941956.00
06/05/2024,06/05/2024,NEFT/054202623208/MEENA IYER/SBIN0684317/39287411977949,TXN0261444,,500.00,9942456.00
06/05/2024,06/05/2024,IMPS/P2P/2543144812/SURESH BABU/7499826609,TXN0261445,,1200.00,9943656.00
06/05/2024,06/05/2024,NEFT/508899001843/TARA SINGH/SBIN0684317/82073682741185,TXN0261446,,2500.00,9946156.00
06/05/2024,06/05/2024,IMPS/P2P/3015363462/LALITHA DEVI/8527372095,TXN0261447,,1200.00,9947356.00
07/05/2024,07/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261448,,500.00,9947856.00
07/05/2024,07/05/2024,IMPS/P2P/58934344/RAMESH PILLAI/8810241519,TXN0261449,,500.00,9948356.00
07/05/2024,07/05/2024,UPI/CR/67971416/MOHAN DAS/SBIN0684317/mohan922@paytm,TXN0261450,,500.00,9948856.00
07/05/2024,08/05/2024,NEFT/5370950722/KAVYA REDDY/SBIN0684317/33149475611953,TXN0261451,49.00,,9948807.00
07/05/2024,07/05/2024,NEFT/510164822713/PADMA RAO/SBIN0684317/82524327909853,TXN0261452,,32000.00,9980807.00
07/05/2024,07/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261453,,500.00,9981307.00
07/05/2024,07/05/2024,ATM/WDL/372770157904/SBI ATM JAYANAGAR BLR,TXN0261454,1250.00,,9980057.00
08/05/2024,08/05/2024,NEFT/970755380245/SUNITA DEVI/SBIN0684317/22846224650817,TXN0261455,,32000.00,10012057.00
08/05/2024,08/05/2024,CHQ NO 868092 CLEARING,TXN0261456,850.00,,10011207.00
08/05/2024,08/05/2024,CHQ NO 759615 CLEARING,TXN0261457,7800.00,,10003407.00
08/05/2024,08/05/2024,IMPS/P2P/70067278/NADIA HUSSAIN/7512444169,TXN0261458,,850.00,10004257.00
08/05/2024,08/05/2024,CHQ NO 979516 CLEARING,TXN0261459,249.00,,10004008.00
08/05/2024,09/05/2024,ATM/WDL/8526978064/SBI ATM JAYANAGAR BLR,TXN0261460,1250.00,,10002758.00
08/05/2024,08/05/2024,UPI/CR/4740816152/VIKRAM NAIR/SBIN0684317/vikram574@oksbi,TXN0261461,,1200.00,10003958.00
08/05/2024,08/05/2024,UPI/CR/0264589705/RAMESH GOWDA/SBIN0684317/ramesh89@okaxis,TXN0261462,,850.00,10004808.00
08/05/2024,08/05/2024,CHQ NO 300280 CLEARING,TXN0261463,449.00,,10004359.00
09/05/2024,09/05/2024,NEFT/374172790336/IMRAN KHAN/SBIN0684317/04670043628224,TXN0261464,310.00,,10004049.00
09/05/2024,09/05/2024,IMPS/P2P/58816546/GEETA DEVI/7059542371,TXN0261465,,7600.00,10011649.00
09/05/2024,10/05/2024,ATM/WDL/67084939/SBI ATM JAYANAGAR BLR,TXN0261466,1680.00,,10009969.00
09/05/2024,09/05/2024,UPI/DR/4184237176/MEERA PILLAI/SBIN0684317/meera954@okhdfc,TXN0261467,850.00,,10009119.00
09/05/2024,09/05/2024,ATM/WDL/138163498048/CANARA ATM MYSURU,TXN0261468,449.00,,10008670.00
09/05/2024,09/05/2024,NEFT/047795568254/MOHAMMED IRFAN/SBIN0684317/21289643430559,TXN0261469,249.00,,10008421.00
10/05/2024,10/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261470,,500.00,10008921.00
10/05/2024,10/05/2024,CHQ NO 140767 CLEARING,TXN0261471,3499.00,,10005422.00
10/05/2024,11/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261472,,4800.00,10010222.00
10/05/2024,10/05/2024,NEFT/8021728865/SANJANA HEGDE/SBIN0684317/86760250869411,TXN0261473,249.00,,10009973.00
10/05/2024,10/05/2024,NEFT/043162049023/PRAKASH RAO/SBIN0684317/84304498671655,TXN0261474,1680.00,,10008293.00
11/05/2024,11/05/2024,UPI/DR/63879696/MEENA IYER/SBIN0684317/meena595@ybl,TXN0261475,699.00,,10007594.00
12/05/2024,13/05/2024,CHQ NO 758799 CLEARING,TXN0261476,1680.00,,10005914.00
12/05/2024,12/05/2024,UPI/DR/3189581094/ANAND KUMAR/SBIN0684317/anand890@ybl,TXN0261477,449.00,,10005465.00
12/05/2024,12/05/2024,UPI/DR/9653683299/KAVYA REDDY/SBIN0684317/kavya462@paytm,TXN0261478,7800.00,,9997665.00
12/05/2024,12/05/2024,NEFT/2368291581/KAVITHA RAO/SBIN0684317/70174052130750,TXN0261479,,4800.00,10002465.00
12/05/2024,12/05/2024,ATM/WDL/2526342274/HDFC ATM KORAMANGALA,TXN0261480,3499.00,,9998966.00
12/05/2024,12/05/2024,CHQ NO 589594 CLEARING,TXN0261481,2380.00,,9996586.00
13/05/2024,13/05/2024,NEFT/918220678122/IMRAN KHAN/SBIN0684317/66641498819089,TXN0261482,3499.00,,9993087.00
13/05/2024,13/05/2024,CHQ NO 533643 CLEARING,TXN0261483,999.00,,9992088.00
13/05/2024,13/05/2024,UPI/DR/998757774731/RAMESH PILLAI/SBIN0684317/ramesh56@ybl,TXN0261484,449.00,,9991639.00
13/05/2024,13/05/2024,NEFT/204893809391/RAJESH VERMA/SBIN0684317/24204839609613,TXN0261485,1680.00,,9989959.00
13/05/2024,13/05/2024,UPI/DR/4383073873/NIKHIL GUPTA/SBIN0684317/nikhil972@okaxis,TXN0261486,79.00,,9989880.00
14/05/2024,14/05/2024,IMPS/P2P/154095717072/BINDHU NAIR/8741797304,TXN0261487,,11200.00,10001080.00
14/05/2024,15/05/2024,UPI/DR/5459093455/MEENA IYER/SBIN0684317/meena698@oksbi,TXN0261488,1680.00,,9999400.00
14/05/2024,14/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261489,,11200.00,10010600.00
14/05/2024,14/05/2024,UPI/DR/5527611333/TARA SINGH/SBIN0684317/tara894@okhdfc,TXN0261490,5200.00,,10005400.00
14/05/2024,14/05/2024,UPI/CR/17241006/POOJA SHARMA/SBIN0684317/pooja575@okhdfc,TXN0261491,,24000.00,10029400.00
14/05/2024,15/05/2024,NEFT/3817126181/SNEHA PATIL/SBIN0684317/74174798465733,TXN0261492,,24000.00,10053400.00
14/05/2024,14/05/2024,UPI/DR/82372522/NILESH KULKARNI/SBIN0684317/nilesh483@oksbi,TXN0261493,2380.00,,10051020.00
15/05/2024,15/05/2024,CASH DEPOSIT/BRANCH COUNTER/HITEC CITY HYDERABAD,TXN0261494,,7600.00,10058620.00
